日期时间,代码,中文名称,英文名称,交易类型,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,买一,卖一
2026/02/03 16:08:24,01008,力图控股,LITU HOLDINGS,,0.198,0.011,5.88235,0.187,0.198,0.198,0.198,220000,43560,0.187,0.207
2026/02/03 16:08:24,01009,国际娱乐,INT'L ENT,,1.08,-0.01,-0.91743,1.09,1.08,1.08,1.07,180000,194300,1.0,1.08
2026/02/03 16:08:24,01010,天玺曜１１,SKY BLUE 11,,0.091,-0.001,-1.08696,0.092,0.091,0.091,0.091,50000,4550,0.091,0.099
2026/02/03 16:08:24,01011,泰凌医药,NT PHARMA,,0.76,-0.02,-2.5641,0.78,0.78,0.78,0.75,110000,83300,0.75,0.78
2026/02/03 16:08:24,01013,伟俊集团控股,WAI CHUN GROUP,,0.212,0.025,13.36898,0.187,0.205,0.211,0.205,30000,6260,0.212,0.211
2026/02/03 16:08:24,01020,中细软科技,CIPRUN TECH,,0.49,0.035,7.69231,0.455,0.465,0.5,0.465,20244000,9794460,0.48,0.49
2026/02/03 16:08:24,01022,飞鱼科技,FEIYU,,0.63,-0.02,-3.07692,0.65,0.64,0.65,0.62,271500,171150,0.63,0.64
2026/02/03 16:08:24,01023,时代集团控股,SITOY GROUP,,0.53,0.01,1.92307,0.52,0.52,0.53,0.52,31000,16230,0.52,0.53
2026/02/03 16:08:22,01024,快手－Ｗ,KUAISHOU-W,,73.45,-3.55,-4.61039,77.0,77.9,78.35,71.05,69863157,5118234361,73.45,73.5
2026/02/03 16:08:24,01025,嘉艺控股,KNT HOLDINGS,,0.265,0.0,-1e-05,0.265,0.265,0.27,0.265,2248000,596120,0.265,0.27
2026/02/03 16:08:24,01026,环球实业科技,UNIVERSAL TECH,,0.118,0.0,0.0,0.118,0.105,0.118,0.098,650000,69700,0.102,0.118
2026/02/03 16:08:24,01027,亚洲策略科技,ASIA STRAT TECH,,2.85,0.0,0.0,2.85,2.85,2.85,2.85,10000,28500,2.85,2.99
2026/02/03 16:08:24,01028,千百度,C.BANNER,,0.69,0.01,1.47059,0.68,0.68,0.7,0.65,2291000,1524350,0.68,0.7
2026/02/03 16:08:24,01029,铁货,IRC,,0.54,0.0,0.0,0.54,0.54,0.55,0.54,412000,223480,0.54,0.56
2026/02/03 16:08:24,01030,新城发展,SEAZEN,,2.55,0.07,2.82258,2.48,2.49,2.61,2.48,47024476,120045211,2.55,2.56
2026/02/03 16:08:22,01033,中石化油服,SINOPEC SSC,,0.89,0.0,0.0,0.89,0.88,0.9,0.86,91233000,80900668,0.89,0.9
2026/02/03 16:08:24,01036,万科海外,VANKE OVERSEAS,,1.76,0.0,0.0,1.76,1.76,1.76,1.76,4000,7040,1.76,1.8
2026/02/03 16:08:24,01037,云智汇科技,MAXNERVA TECH,,0.67,-0.04,-5.6338,0.71,0.7,0.7,0.65,786000,521880,0.66,0.67
2026/02/03 16:08:24,01038,长江基建集团,CKI HOLDINGS,,64.7,0.95,1.49019,63.75,63.65,65.15,63.05,3994885,258267418,64.65,64.7
2026/02/03 16:08:24,01039,畅由国际集团,CHANGYOU INT GP,,0.059,0.002,3.50877,0.057,0.059,0.059,0.059,1000,59,0.048,0.059
2026/02/03 16:08:24,01044,恒安国际,HENGAN INT'L,,27.96,-0.2,-0.71023,28.16,27.58,28.3,27.58,2595605,72487467,27.9,27.96
2026/02/03 16:08:24,01045,亚太卫星,APT SATELLITE,,4.46,0.46,11.5,4.0,4.0,4.57,4.0,19884800,86268666,4.46,4.48
2026/02/03 16:08:24,01046,寰宇娱乐文化,UNIVERSE ENT,,0.32,0.0,0.0,0.32,0.32,0.32,0.32,60000,19200,0.31,0.34
2026/02/03 16:08:24,01047,毅兴行,NGAI HING HONG,,0.34,-0.01,-2.85714,0.35,0.345,0.345,0.345,30000,10350,0.325,0.34
2026/02/03 16:08:24,01049,时富投资,CELESTIAL ASIA,,1.22,-0.03,-2.4,1.25,0.0,0.0,0.0,0,0,1.1,1.22
2026/02/03 16:08:24,01050,嘉利国际,KARRIE INT'L,,2.42,0.02,0.83334,2.4,2.45,2.5,2.39,7830000,18797570,2.41,2.42
2026/02/03 16:08:24,01051,国际资源,G-RESOURCES,,11.32,-0.44,-3.7415,11.76,11.21,11.44,11.11,158080,1766247,11.13,11.33
2026/02/03 16:08:22,01052,越秀交通基建,YUEXIUTRANSPORT,,4.78,0.1,2.13676,4.68,4.76,4.8,4.74,1487460,7095112,4.75,4.78
2026/02/03 16:08:24,01053,重庆钢铁股份,CHONGQING IRON,,1.2,0.03,2.56411,1.17,1.19,1.21,1.17,5624000,6694980,1.2,1.21
2026/02/03 16:08:22,01055,中国南方航空股份,CHINA SOUTH AIR,,6.1,0.31,5.35406,5.79,5.8,6.13,5.8,19955512,120256388,6.09,6.1
2026/02/03 16:08:24,01057,浙江世宝,ZHEJIANG SHIBAO,,5.6,0.16,2.94118,5.44,5.57,5.61,5.45,8216000,45530900,5.58,5.6
2026/02/03 16:08:24,01058,南粤控股,NAMYUE HOLDINGS,,0.335,-0.015,-4.28571,0.35,0.335,0.335,0.335,10000,3350,0.27,0.41
2026/02/03 16:08:24,01059,看通集团,KANTONE HOLDING,,0.415,-0.015,-3.48837,0.43,0.42,0.42,0.41,27000,11205,0.405,0.415
2026/02/03 16:08:24,01060,大麦娱乐,DAMAI ENT,,0.97,0.01,1.04167,0.96,0.97,0.99,0.93,163726638,157396970,0.97,0.98
2026/02/03 16:08:24,01061,亿胜生物科技,ESSEX BIO-TECH,,4.24,0.14,3.41463,4.1,4.08,4.24,4.04,341000,1413620,4.22,4.24
2026/02/03 16:08:24,01062,国开国际投资,CDB INT'L INV,,0.111,-0.003,-2.63158,0.114,0.107,0.111,0.106,520000,55700,0.107,0.114
2026/02/03 16:08:24,01063,新确科技,SUNCORP TECH,,0.1,0.001,1.0101,0.099,0.095,0.1,0.095,130000,12400,0.097,0.1
2026/02/03 16:08:24,01064,中华国际,ZHONG HUA INT'L,,0.06,-0.001,-1.63935,0.061,0.06,0.06,0.06,20000,1200,0.06,0.065
2026/02/03 16:08:24,01065,天津创业环保股份,TIANJIN CAPITAL,,4.29,0.03,0.70422,4.26,4.34,4.45,4.29,1714000,7439700,4.29,4.33
2026/02/03 16:08:24,01066,威高股份,WEIGAO GROUP,,5.09,0.06,1.19285,5.03,5.01,5.09,4.98,15420391,78024055,5.08,5.09
2026/02/03 16:08:24,01068,雨润食品,YURUN FOOD,,0.124,-0.004,-3.125,0.128,0.129,0.13,0.124,1255000,155824,0.123,0.128
2026/02/03 16:08:24,01069,中国健康科技集团,CN HEALTH TECH,,0.455,0.04,9.63856,0.415,0.46,0.465,0.42,378000,172400,0.435,0.445
2026/02/03 16:08:22,01070,ＴＣＬ电子,TCL ELECTRONICS,,12.4,0.7,5.9829,11.7,11.5,12.4,11.5,8504600,103826337,12.4,12.41
2026/02/03 16:08:24,01071,华电国际电力股份,HUADIAN POWER,,3.97,-0.03,-0.75,4.0,4.02,4.03,3.96,11853244,47264527,3.97,3.98
2026/02/03 16:08:22,01072,东方电气,DONGFANG ELEC,,26.18,1.0,3.97141,25.18,25.24,26.2,25.1,6864922,177473140,26.1,26.18
2026/02/03 16:08:24,01073,大禹金融,DA YU FIN,,0.127,0.007,5.83334,0.12,0.115,0.129,0.115,545000,65205,0.116,0.127
2026/02/03 16:08:24,01075,首都信息,CAPINFO,,2.95,0.0,0.0,2.95,2.96,2.96,2.95,142400,420586,2.94,3.07
2026/02/03 16:08:24,01079,松景科技,PINE TECH,,0.31,0.005,1.63935,0.305,0.305,0.31,0.3,634000,192500,0.3,0.31
2026/02/03 16:08:24,01080,胜利管道,SHENGLI PIPE,,0.088,-0.002,-2.22222,0.09,0.088,0.088,0.088,93000,8184,0.088,0.092
2026/02/03 16:08:24,01082,源宇宙教育,BDV EDU INTL,,1.5,0.01,0.67114,1.49,1.5,1.5,1.48,92000,137800,1.46,1.5
2026/02/03 16:08:22,01083,港华智慧能源,TG SMART ENERGY,,3.57,-0.04,-1.10804,3.61,3.63,3.66,3.56,3082874,11074372,3.57,3.59
2026/02/03 16:08:24,01084,绿新生物科技,GREEN FRESH BIO,,0.62,-0.02,-3.125,0.64,0.61,0.63,0.61,142000,87560,0.6,0.62
2026/02/03 16:08:24,01085,亨鑫科技,HXTL,,1.5,-0.01,-0.66225,1.51,1.5,1.5,1.5,30000,45000,1.5,1.55
2026/02/03 16:08:24,01086,好孩子国际,GOODBABY INTL,,1.05,-0.01,-0.9434,1.06,1.06,1.08,1.04,4193000,4431950,1.05,1.07
2026/02/03 16:08:24,01087,威讯控股,INVESTECH HLDGS,,1.1,-0.06,-5.17241,1.16,1.14,1.14,1.1,858000,977440,1.1,1.14
2026/02/03 16:08:22,01088,中国神华,CHINA SHENHUA,,40.6,-0.24,-0.58766,40.84,40.82,41.3,40.56,14674371,599148138,40.58,40.6
2026/02/03 16:08:24,01090,大明国际,DA MING INT'L,,0.8,-0.01,-1.23457,0.81,0.8,0.8,0.8,56000,44800,0.79,0.82
2026/02/03 16:08:24,01091,南方锰业,SOUTH MANGANESE,,0.46,0.015,3.37079,0.445,0.44,0.475,0.44,16598000,7654685,0.46,0.465
2026/02/03 16:08:24,01093,石药集团,CSPC PHARMA,,9.89,0.74,8.08744,9.15,9.35,9.99,9.27,218548273,2109530280,9.89,9.9
2026/02/03 16:08:24,01094,承辉国际,CHERISH SUN,,0.29,-0.015,-4.91804,0.305,0.305,0.305,0.27,32280,9272,0.29,0.32
2026/02/03 16:08:24,01097,有线宽频,I-CABLE COMM,,0.059,0.001,1.72414,0.058,0.057,0.06,0.057,9040000,535480,0.058,0.059
2026/02/03 16:08:24,01098,路劲,ROAD KING INFRA,,0.69,0.01,1.47059,0.68,0.67,0.7,0.67,19000,12890,0.67,0.69
2026/02/03 16:08:24,01099,国药控股,SINOPHARM,,20.98,0.18,0.86538,20.8,20.62,21.06,20.58,5997748,124987563,20.96,20.98
2026/02/03 16:08:24,01100,飞达控股,MAINLAND HOLD,,1.29,0.02,1.5748,1.27,1.29,1.29,1.29,8000,10320,1.29,1.3
2026/02/03 16:08:24,01101,华荣能源,HUARONG ENERGY,,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,01102,环能国际,ENVIRO ENERGY,,0.052,-0.002,-3.7037,0.054,0.051,0.053,0.05,3136000,158002,0.05,0.052
2026/02/03 16:08:24,01104,亚太资源,APAC RESOURCES,,2.9,0.27,10.26616,2.63,2.67,2.9,2.67,9548040,26422039,2.89,2.9
2026/02/03 16:08:24,01105,星岛,SING TAO,,0.209,0.009,4.5,0.2,0.205,0.209,0.205,24000,5000,0.197,0.21
2026/02/03 16:08:24,01107,当代置业,MODERN LAND,,0.015,0.001,7.14286,0.014,0.014,0.015,0.013,11120000,156532,0.013,0.015
2026/02/03 16:08:24,01108,凯盛新能,TRIUMPH NEW EN,,3.89,0.19,5.13514,3.7,3.74,3.96,3.74,9318000,36215000,3.89,3.91
2026/02/03 16:08:24,01109,华润置地,CHINA RES LAND,,30.3,0.6,2.0202,29.7,29.6,30.96,29.6,20049300,608195257,30.3,30.32
2026/02/03 16:08:24,01110,金活医药集团,KINGWORLD,,0.54,0.0,0.0,0.54,0.55,0.55,0.54,740000,404800,0.51,0.55
2026/02/03 16:08:24,01111,华视集团控股,HUASHI GROUP,,0.26,-0.005,-1.8868,0.265,0.265,0.265,0.26,164000,42700,0.26,0.315
2026/02/03 16:08:24,01112,Ｈ＆Ｈ国际控股,H&H INTL HLDG,,15.23,0.18,1.19601,15.05,15.23,15.71,15.0,1681314,25634230,15.23,15.24
2026/02/03 16:08:22,01113,长实集团,CK ASSET,,45.42,0.82,1.83856,44.6,45.02,45.98,44.96,5153809,233704863,45.32,45.42
2026/02/03 16:08:24,01114,BRILLIANCE CHI,BRILLIANCE CHI,,3.82,-0.15,-3.77834,3.97,3.97,3.99,3.78,75584424,290005221,3.81,3.82
2026/02/03 16:08:22,01115,５１００藏冰川,5100 XIZANG,,0.57,0.0,0.0,0.57,0.57,0.58,0.56,10180000,5747000,0.56,0.57
2026/02/03 16:08:24,01116,慧源同创科技,HC TECH GP,,0.315,-0.015,-4.54546,0.33,0.3,0.315,0.295,290000,86100,0.3,0.32
2026/02/03 16:08:24,01117,现代牧业,CH MODERN D,,1.61,0.01,0.625,1.6,1.6,1.64,1.58,23342139,37563438,1.6,1.61
2026/02/03 16:08:24,01118,高力集团,GOLIK HOLDINGS,,1.29,0.0,0.0,1.29,0.0,0.0,0.0,0,0,1.19,1.29
2026/02/03 16:08:22,01119,创梦天地,IDREAMSKY,,0.57,0.0,0.0,0.57,0.58,0.58,0.56,2142400,1220908,0.56,0.57
2026/02/03 16:08:24,01120,雅视光学,ARTS OPTICAL,,0.95,0.0,0.0,0.95,0.0,0.0,0.0,0,0,0.95,1.05
2026/02/03 16:08:24,01121,金阳新能源,GOLDENSOLAR,,1.45,0.0,0.0,1.45,1.43,1.45,1.43,30000,43020,1.42,1.45
2026/02/03 16:08:24,01122,庆铃汽车股份,QINGLING MOTORS,,1.1,0.05,4.76191,1.05,1.07,1.12,1.01,9554000,10107340,1.09,1.1
2026/02/03 16:08:24,01123,中港照相,CHINA-HK PHOTO,,0.123,-0.002,-1.6,0.125,0.122,0.123,0.122,140000,17200,0.118,0.124
2026/02/03 16:08:24,01124,沿海家园,COASTAL GL,,0.185,-0.018,-8.86699,0.203,0.193,0.203,0.185,930000,177930,0.185,0.188
2026/02/03 16:08:24,01125,丽丰控股,LAI FUNG HOLD,,0.95,-0.04,-4.04041,0.99,0.93,0.95,0.93,4000,3760,0.93,0.99
2026/02/03 16:08:24,01126,德林国际,DREAM INT'L,,8.58,0.1,1.17924,8.48,8.62,8.62,8.4,364500,3113675,8.53,8.59
2026/02/03 16:08:24,01127,狮子山集团,LION ROCK GROUP,,1.33,0.0,0.0,1.33,1.33,1.34,1.33,88000,117840,1.33,1.34
2026/02/03 16:08:24,01128,永利澳门,WYNN MACAU,,6.07,0.23,3.93836,5.84,5.9,6.13,5.87,13596216,82073467,6.06,6.07
2026/02/03 16:08:24,01129,中国水业集团,WATER INDUSTRY,,0.32,0.01,3.2258,0.31,0.31,0.32,0.31,180000,56880,0.32,0.325
2026/02/03 16:08:24,01130,中国环境资源,CHINA ENV RES,,0.53,0.02,3.92156,0.51,0.52,0.53,0.52,300000,157400,0.52,0.54
2026/02/03 16:08:24,01132,橙天嘉禾,ORANGE SKY G H,,0.068,0.0,1e-05,0.068,0.0,0.0,0.0,0,0,0.063,0.068
2026/02/03 16:08:24,01133,哈尔滨电气,HARBIN ELECTRIC,,20.52,1.65,8.74404,18.87,19.28,20.74,19.28,12182603,246120475,20.52,20.54
2026/02/03 16:08:24,01134,恒发光学,KELFRED,,0.27,0.04,17.39131,0.23,0.24,0.31,0.24,24000,6576,0.236,0.27
2026/02/03 16:08:24,01137,香港科技探索,HK TECH VENTURE,,1.42,0.0,0.0,1.42,1.4,1.42,1.39,160000,226030,1.4,1.42
2026/02/03 16:08:22,01138,中远海能,COSCO SHIP ENGY,,14.2,0.53,3.8771,13.67,13.94,14.2,13.66,23981895,335128601,14.19,14.2
2026/02/03 16:08:24,01140,华科智能投资,WEALTHINK AI,,0.17,-0.006,-3.40909,0.176,0.172,0.176,0.17,680000,116472,0.17,0.176
2026/02/03 16:08:24,01141,民银资本,CMBC CAPITAL,,1.37,0.04,3.00752,1.33,1.4,1.4,1.3,722000,977287,1.35,1.37
2026/02/03 16:08:24,01142,能源及能量环球,E&P GLOBAL,,0.173,0.01,6.13497,0.163,0.167,0.183,0.159,91618000,15595602,0.17,0.173
2026/02/03 16:08:24,01143,中国储能科技发展,CN ENGY STORAGE,,0.39,0.0,0.0,0.39,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,01145,勇利投资,COURAGE INV,,0.159,0.002,1.27388,0.157,0.159,0.16,0.159,60000,9560,0.156,0.159
2026/02/03 16:08:24,01146,汇成国际控股,HUICHENG INTL H,,0.04,0.0,0.0,0.04,0.039,0.04,0.039,916000,35738,0.039,0.04
2026/02/03 16:08:24,01147,伊登软件,EDENSOFT,,0.15,0.001,0.67115,0.149,0.146,0.15,0.144,1620000,236930,0.147,0.15
2026/02/03 16:08:24,01148,新晨动力,POWER XINCHEN,,0.34,0.01,3.0303,0.33,0.34,0.35,0.34,33000,11240,0.315,0.34
2026/02/03 16:08:24,01150,米兰站,MILAN STATION,,0.152,0.0,0.0,0.152,0.146,0.155,0.144,420000,62030,0.146,0.152
2026/02/03 16:08:24,01152,正乾金融控股,MOMENTUM FIN,,0.255,-0.02,-7.27273,0.275,0.275,0.285,0.25,7852000,2052720,0.255,0.26
2026/02/03 16:08:24,01153,佳源服务,JIAYUAN SER,,0.39,-0.015,-3.70371,0.405,0.38,0.39,0.38,30000,11600,0.375,0.395
2026/02/03 16:08:24,01156,CHINANEWENERGY,CHINANEWENERGY,,0.214,0.007,3.38164,0.207,0.25,0.25,0.2,232000,48036,0.201,0.214
2026/02/03 16:08:24,01157,中联重科,ZOOMLION,,9.4,0.83,9.68494,8.57,8.68,9.5,8.68,36429281,336640375,9.39,9.4
2026/02/03 16:08:24,01159,智数科技集团,SMART DIGI TECH,,2.13,-0.07,-3.18181,2.2,2.15,2.15,2.13,22000,47060,2.0,2.3
2026/02/03 16:08:24,01160,金石资本集团,GOLDSTONE CAP,,0.41,0.0,0.0,0.41,0.0,0.0,0.0,0,0,0.0,0.41
2026/02/03 16:08:24,01161,奥思集团,WATER OASIS GP,,0.92,-0.01,-1.07527,0.93,0.92,0.92,0.92,2000,1840,0.92,0.93
2026/02/03 16:08:24,01162,莹岚集团,LUMINA GROUP,,0.187,0.007,3.88889,0.18,0.176,0.187,0.173,3960000,724144,0.179,0.199
2026/02/03 16:08:24,01163,虎视传媒,ADTIGER CORP,,0.157,-0.012,-7.10059,0.169,0.177,0.178,0.145,24062500,3550902,0.155,0.169
2026/02/03 16:08:24,01164,中广核矿业,CGN MINING,,4.72,0.23,5.12249,4.49,4.57,4.78,4.38,103684573,477431563,4.72,4.73
2026/02/03 16:08:24,01165,顺风清洁能源,SFCE,,0.024,0.0,0.0,0.024,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,01166,星凯控股,SOLARTECH INT'L,,0.83,0.08,10.66666,0.75,0.75,0.84,0.75,250002,198001,0.76,0.82
2026/02/03 16:08:24,01167,加科思－Ｂ,JACOBIO-B,,5.45,-0.26,-4.55342,5.71,5.71,5.8,5.31,5128941,28166066,5.41,5.45
2026/02/03 16:08:24,01168,Z FIN,Z FIN,,4.07,0.01,0.24631,4.06,4.1,4.12,4.03,187000,764280,4.05,4.07
2026/02/03 16:08:24,01170,信星集团,KINGMAKER,,0.49,0.0,0.0,0.49,0.49,0.495,0.49,32000,15770,0.49,0.5
2026/02/03 16:08:24,01171,兖矿能源,YANKUANG ENERGY,,11.25,0.14,1.26013,11.11,11.17,11.31,11.06,17306691,193867232,11.24,11.25
2026/02/03 16:08:24,01172,融太集团,MAGNUSCONCORDIA,,0.024,0.001,4.34783,0.023,0.023,0.024,0.022,2620000,60200,0.024,0.025
2026/02/03 16:08:24,01173,威高国际,VEEKO INT'L,,0.037,0.0,0.0,0.037,0.0,0.0,0.0,0,0,0.033,0.037
2026/02/03 16:08:24,01176,珠光控股,ZHUGUANG HOLD,,0.041,-0.001,-2.38095,0.042,0.041,0.041,0.038,2768000,108868,0.04,0.041
2026/02/03 16:08:24,01177,中国生物制药,SINO BIOPHARM,,6.34,0.05,0.79492,6.29,6.35,6.39,6.15,104734993,658335837,6.33,6.34
2026/02/03 16:08:24,01179,华住集团－Ｓ,HWORLD-S,,37.16,0.4,1.08814,36.76,36.84,37.28,36.52,2769010,102428295,37.1,37.16
2026/02/03 16:08:24,01180,汇彩控股,PARADISE ENT,,0.62,0.0,0.0,0.62,0.62,0.62,0.62,20000,12400,0.62,0.63
2026/02/03 16:08:24,01181,唐宫中国,TANG PALACE,,0.2,0.01,5.26316,0.19,0.19,0.2,0.19,142000,27010,0.187,0.2
2026/02/03 16:08:24,01182,胜龙国际,SUCCESS DRAGON,,0.84,-0.01,-1.17647,0.85,0.84,0.84,0.84,20000,16800,0.81,0.84
2026/02/03 16:08:24,01183,澳能建设,MECOM POWER,,0.168,0.003,1.81818,0.165,0.165,0.169,0.165,417550,68966,0.166,0.168
2026/02/03 16:08:24,01184,S.A.S. DRAGON,S.A.S. DRAGON,,4.65,0.0,0.0,4.65,0.0,0.0,0.0,0,0,4.65,4.66
2026/02/03 16:08:24,01186,中国铁建,CHINA RAIL CONS,,5.39,0.0,0.0,5.39,5.42,5.42,5.36,4252536,22899419,5.39,5.4
2026/02/03 16:08:24,01188,正道集团,HYBRID KINETIC,,0.012,0.0,0.0,0.012,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,01189,大湾区聚变力量,GBA DYNAMIC,,0.048,0.0,0.0,0.048,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,01193,华润燃气,CHINA RES GAS,,21.06,-0.1,-0.47259,21.16,21.0,21.32,20.82,3689318,77564536,21.04,21.06
2026/02/03 16:08:24,01195,京维集团,KINGWELL GROUP,,0.026,0.0,0.0,0.026,0.023,0.028,0.023,1113333,27819,0.023,0.026
2026/02/03 16:08:24,01196,伟禄集团,REALORD GROUP,,14.93,-0.18,-1.19126,15.11,15.08,15.28,14.61,3394002,50781649,14.76,14.93
2026/02/03 16:08:24,01198,皇朝家居,ROYALE HOME,,0.137,0.0,0.0,0.137,0.0,0.0,0.0,0,0,0.12,0.147
2026/02/03 16:08:24,01199,中远海运港口,COSCO SHIP PORT,,6.1,0.13,2.17755,5.97,5.89,6.19,5.89,4311822,26301283,6.08,6.1
2026/02/03 16:08:24,01200,美联集团,MIDLAND HOLDING,,3.17,0.12,3.93443,3.05,3.05,3.27,3.05,2781678,8855539,3.15,3.17
2026/02/03 16:08:24,01201,天臣控股,TESSON HOLDINGS,,2.87,0.12,4.36363,2.75,2.76,2.87,2.76,164700,458085,2.83,2.86
2026/02/03 16:08:24,01202,四威科技,SIWI SCI & TECH,,1.09,0.05,4.8077,1.04,1.04,1.09,1.04,172000,178980,1.02,1.11
2026/02/03 16:08:24,01203,广南（集团）,GUANGNAN (HOLD),,0.83,-0.01,-1.19048,0.84,0.84,0.86,0.82,424000,354900,0.82,0.83
2026/02/03 16:08:24,01204,博维智慧,BOARDWARE INTEL,,1.9,0.0,0.0,1.9,0.0,0.0,0.0,0,0,0.23,1.9
2026/02/03 16:08:24,01205,中信资源,CITIC RESOURCES,,0.5,0.01,2.04082,0.49,0.49,0.51,0.485,7750300,3811514,0.5,0.51
2026/02/03 16:08:24,01206,同方泰德,TECHNOVATOR,,0.37,0.0,0.0,0.37,0.37,0.38,0.37,112000,41500,0.365,0.375
2026/02/03 16:08:22,01208,五矿资源,MMG,,10.09,0.57,5.9874,9.52,10.1,10.12,9.51,68362952,676603323,10.07,10.09
2026/02/03 16:08:24,01209,华润万象生活,CHINA RES MIXC,,45.98,1.26,2.81753,44.72,44.72,46.3,44.72,5383445,247158248,45.98,46.0
2026/02/03 16:08:24,01211,比亚迪股份,BYD COMPANY,,90.0,-1.0,-1.0989,91.0,91.1,91.7,88.9,35262554,3169695606,89.95,90.0
2026/02/03 16:08:24,01213,万保刚集团,MOBICON GROUP,,0.51,0.0,0.0,0.51,0.0,0.0,0.0,0,0,0.25,0.51
2026/02/03 16:08:24,01215,开源控股,KAI YUAN HLDGS,,0.023,0.0,0.0,0.023,0.022,0.023,0.021,300000,6520,0.022,0.023
2026/02/03 16:08:24,01216,中原银行,ZYBANK,,0.33,0.0,0.0,0.33,0.33,0.33,0.325,592000,194310,0.325,0.34
2026/02/03 16:08:24,01217,中国创新投资,CH INNOVATION,,0.014,0.0,0.0,0.014,0.013,0.014,0.013,2000000,26040,0.013,0.014
2026/02/03 16:08:24,01218,永义国际,EASYKNIT INT'L,,3.16,0.0,0.0,3.16,0.0,0.0,0.0,0,0,2.83,3.16
2026/02/03 16:08:24,01220,志道国际,ZHIDAO INT'L,,0.056,0.0,0.0,0.056,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,01221,SINO HOTELS,SINO HOTELS,,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0,0,1.5,1.53
2026/02/03 16:08:24,01222,WANG ON GROUP,WANG ON GROUP,,0.024,0.0,0.0,0.024,0.023,0.024,0.023,3570207,82067,0.023,0.024
2026/02/03 16:08:24,01223,新沣集团,SYMPHONY HOLD,,1.5,0.07,4.89511,1.43,1.44,1.53,1.44,1760000,2581500,1.49,1.51
2026/02/03 16:08:24,01224,中渝置地,C C LAND,,1.2,0.0,0.0,1.2,1.2,1.2,1.2,2000,2400,1.2,1.4
2026/02/03 16:08:24,01225,隆成金融,LERADO FIN,,0.212,0.0,0.0,0.212,0.0,0.0,0.0,0,0,0.187,0.219
2026/02/03 16:08:24,01226,中国投融资,CH INV FIN GP,,0.76,0.0,0.0,0.76,0.0,0.0,0.0,0,0,0.7,0.89
2026/02/03 16:08:24,01228,北海康成－Ｂ,CANBRIDGE-B,,2.67,-0.02,-0.74349,2.69,2.73,2.73,2.63,1758000,4725070,2.67,2.72
2026/02/03 16:08:24,01229,南南资源,NAN NAN RES,,0.194,-0.006,-3.0,0.2,0.198,0.203,0.184,2726000,525438,0.191,0.194
2026/02/03 16:08:24,01231,新矿资源,NEWTON RES,,0.295,0.0,0.0,0.295,0.0,0.0,0.0,0,0,0.295,0.0
2026/02/03 16:08:24,01232,金轮天地控股,GW TIANDI,,0.405,0.0,0.0,0.405,0.0,0.0,0.0,200,65,0.35,0.405
2026/02/03 16:08:24,01233,时代中国控股,TIMES CHINA,,0.094,-0.001,-1.05264,0.095,0.094,0.094,0.089,2174000,197990,0.092,0.094
2026/02/03 16:08:22,01234,中国利郎,CHINA LILANG,,3.32,-0.05,-1.48368,3.37,3.34,3.35,3.28,443000,1465002,3.31,3.35
2026/02/03 16:08:24,01235,专业旅运,TRAVEL EXPERT,,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0,0,0.165,0.193
2026/02/03 16:08:24,01237,中科生物,CH ENV TECH&BIO,,0.76,0.0,0.0,0.76,0.0,0.0,0.0,0,0,0.61,1.0
2026/02/03 16:08:24,01238,宝龙地产,POWERLONG,,0.26,0.005,1.96078,0.255,0.26,0.26,0.255,1495000,385045,0.255,0.26
2026/02/03 16:08:24,01239,TEAMWAY INTL GP,TEAMWAY INTL GP,,0.57,-0.01,-1.72414,0.58,0.54,0.54,0.54,55250,28767,0.57,0.58
2026/02/03 16:08:24,01240,青建国际,CNQC INT'L,,0.185,0.002,1.0929,0.183,0.181,0.183,0.18,220000,39840,0.18,0.187
2026/02/03 16:08:24,01241,双桦控股,SHUANGHUA H,,0.187,0.0,0.0,0.187,0.18,0.187,0.18,1000000,180014,0.18,0.188
2026/02/03 16:08:24,01243,宏安地产,WANG ON PPT,,0.038,0.001,2.7027,0.037,0.038,0.038,0.038,4000,152,0.034,0.038
2026/02/03 16:08:24,01244,思路迪医药股份,3D MEDICINES,,4.62,-0.13,-2.73685,4.75,4.75,4.75,4.5,98000,447665,4.62,4.62
2026/02/03 16:08:24,01245,NIRAKU,NIRAKU,,0.201,0.0,0.0,0.201,0.0,0.0,0.0,0,0,0.192,0.201
2026/02/03 16:08:24,01246,保集健康,BOILLHEALTHCARE,,0.021,0.0,0.0,0.021,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,01247,米格国际控股,MIKO INTL,,2.62,-0.11,-4.02931,2.73,2.66,2.72,2.61,492000,1309020,2.61,2.71
